"1100","60","6","0"
"1100","60","7","0"
"1100","60","8","0"
"1100","60","9","0"
"1100","60","10","0"
"1100","60","11","0"
"1100","60","12","0"
"1100","60","13","0"
"1100","60","14","0"
"1100","60","15","0"
"1100","60","16","0"
"1100","60","17","0"
"1100","60","18","0"
"1100","60","19","0"
"1100","60","20","0"
"1100","60","21","0"
"1100","60","22","0"
"1100","60","23","0"
"1100","60","24","0"
"1100","60","25","0"
"1100","60","26","0"
"1100","60","27","0"
"1100","60","28","0"
"1100","60","29","0"
"1100","60","30","0"
"1100","60","31","0"
"1100","60","32","0"
"1100","60","33","0"
"1100","60","34","0"
"1100","60","35","0"
"1100","60","36","0"
"1100","60","37","0"
"1100","60","38","100"
"1100","60","39","100"
"1100","60","40","100"
"1100","60","41","100"
"1100","60","42","100"
"1100","60","43","100"
"1100","60","44","100"
"1100","60","45","100"
"1100","60","46","100"
"1100","60","47","100"
"1100","60","48","100"
"1100","60","49","100"
"1100","60","50","100"
"1100","60","51","100"
"1100","60","52","100"
"1100","70","1","0"
"1100","70","2","0"
"1100","70","3","0"
"1100","70","4","0"
"1100","70","5","0"
"1100","70","6","0"
"1100","70","7","0"
"1100","70","8","0"
"1100","70","9","0"
"1100","70","10","0"
"1100","70","11","0"
"1100","70","12","0"
"1100","70","13","0"
"1100","70","14","0"
"1100","70","15","0"
"1100","70","16","0"
"1100","70","17","0"
"1100","70","18","0"
"1100","70","19","0"
"1100","70","20","0"
"1100","70","21","0"
"1100","70","22","0"
"1100","70","23","0"
"1100","70","24","0"
"1100","70","25","0"
"1100","70","26","0"
"1100","70","27","0"
"1100","70","28","0"
"1100","70","29","0"
"1100","70","30","0"
"1100","70","31","0"
"1100","70","32","0"
"1100","70","33","0"
"1100","70","34","0"
"1100","70","35","0"
"1100","70","36","0"
"1100","70","37","0"
"1100","70","38","100"
"1100","70","39","100"
"1100","70","40","100"
"1100","70","41","100"
"1100","70","42","100"
"1100","70","43","100"
"1100","70","44","100"
"1100","70","45","100"
"1100","70","46","100"
"1100","70","47","100"
"1100","70","48","100"
"1100","70","49","100"
"1100","70","50","100"
"1100","70","51","100"
"1100","70","52","100"
"1100","80","2","0"
"1100","80","3","0"
"1100","80","4","0"
"1100","80","5","0"
"1100","80","6","0"
"1100","80","7","0"
"1100","80","8","0"
"1100","80","9","0"
"1100","80","10","0"
"1100","80","11","0"
"1100","80","12","0"
"1100","80","13","0"
"1100","80","14","0"
"1100","80","15","0"
"1100","80","16","0"
"1100","80","17","0"
"1100","80","18","0"
"1100","80","19","0"
"1100","80","20","0"
"1100","80","21","0"
"1100","80","22","0"
"1100","80","23","0"
"1100","80","24","0"
"1100","80","25","0"
"1100","80","26","0"
"1100","80","27","0"
"1100","80","28","0"
"1100","80","29","0"
"1100","80","30","0"
"1100","80","31","0"
"1100","80","32","0"
"1100","80","33","0"
"1100","80","34","0"
"1100","80","35","0"
"1100","80","36","0"
"1100","80","37","0"
"1100","80","38","0"
"1100","80","39","100"
"1100","80","40","100"
"1100","80","41","100"
"1100","80","42","100"
"1100","80","43","100"
"1100","80","44","100"
"1100","80","45","100"
"1100","80","46","100"
"1100","80","47","100"
"1100","80","48","100"
"1100","80","49","100"
"1100","80","50","100"
"1100","80","51","100"
"1100","80","52","100"
"1100","90","1","0"
"1100","90","2","0"
"1100","90","3","0"
"1100","90","4","0"
"1100","90","5","0"
"1100","90","6","0"
"1100","90","7","0"
"1100","90","8","0"
"1100","90","9","0"
"1100","90","10","0"
"1100","90","11","0"
"1100","90","12","0"
"1100","90","13","0"
"1100","90","14","0"
"1100","90","15","0"
"1100","90","16","0"
"1100","90","17","0"
"1100","90","18","0"
"1100","90","19","0"
"1100","90","20","0"
"1100","90","21","0"
"1100","90","22","0"
"1100","90","23","0"
"1100","90","24","0"
"1100","90","25","0"
"1100","90","26","0"
"1100","90","27","0"
"1100","90","28","0"
"1100","90","29","0"
"1100","90","30","0"
"1100","90","31","0"
"1100","90","32","0"
"1100","90","33","0"
"1100","90","34","0"
"1100","90","35","0"
"1100","90","36","0"
"1100","90","37","0"
"1100","90","38","100"
"1100","90","39","100"
"1100","90","40","100"
"1100","90","41","100"
"1100","90","42","100"
"1100","90","43","100"
"1100","90","44","100"
"1100","90","45","100"
"1100","90","46","100"
"1100","90","47","100"
"1100","90","48","100"
"1100","90","49","100"
"1100","90","50","100"
"1100","90","51","100"
"1100","90","52","100"
"1100","100","1","0"
"1100","100","2","0"
"1100","100","3","0"
"1100","100","4","0"
"1100","100","5","0"
"1100","100","6","0"
"1100","100","7","0"
"1100","100","8","0"
"1100","100","9","0"
"1100","100","10","0"
"1100","100","11","0"
"1100","100","12","0"
"1100","100","13","0"
"1100","100","14","0"
"1100","100","15","0"
"1100","100","16","0"
"1100","100","17","0"
"1100","100","18","0"
"1100","100","19","0"
"1100","100","20","0"
"1100","100","21","0"
"1100","100","22","0"
"1100","100","23","0"
"1100","100","24","0"
"1100","100","25","0"
"1100","100","26","0"
"1100","100","27","0"
"1100","100","28","0"
"1100","100","29","0"
"1100","100","30","0"
"1100","100","31","0"
"1100","100","32","0"
"1100","100","33","0"
"1100","100","34","0"
"1100","100","35","0"
"1100","100","36","0"
"1100","100","37","0"
"1100","100","38","100"
"1100","100","39","100"
"1100","100","40","100"
"1100","100","41","100"
"1100","100","42","100"
"1100","100","43","100"
"1100","100","44","100"
"1100","100","45","100"
"1100","100","46","100"
"1100","100","47","100"
"1100","100","48","100"
"1100","100","49","100"
"1100","100","50","100"
"1100","100","51","100"
"1100","100","52","100"
"1100","110","1","0"
"1100","110","2","0"
"1100","110","3","0"
"1100","110","4","0"
"1100","110","5","0"
"1100","110","6","0"
"1100","110","7","0"
"1100","110","8","0"
"1100","110","9","0"
"1100","110","10","0"
"1100","110","11","0"
"1100","110","12","0"
"1100","110","13","0"
"1100","110","14","0"
"1100","110","15","0"
"1100","110","16","0"
"1100","110","17","0"
"1100","110","18","0"
"1100","110","19","0"
"1100","110","20","0"
"1100","110","21","0"
"1100","110","22","0"
"1100","110","23","0"
"1100","110","24","0"
"1100","110","25","0"
"1100","110","26","0"
"1100","110","27","0"
"1100","110","28","0"
"1100","110","29","0"
"1100","110","30","0"
"1100","110","31","0"
"1100","110","32","0"
"1100","110","33","0"
"1100","110","34","0"
"1100","110","35","0"
"1100","110","36","0"
"1100","110","37","0"
"1100","110","38","100"
"1100","110","39","100"
"1100","110","40","100"
"1100","110","41","100"
"1100","110","42","100"
"1100","110","43","100"
"1100","110","44","100"
"1100","110","45","100"
"1100","110","46","100"
"1100","110","47","100"
"1100","110","48","100"
"1100","110","49","100"
"1100","110","50","100"
"1100","110","51","100"
"1100","110","52","100"
"1100","120","1","0"
"1100","120","2","0"
"1100","120","3","0"
"1100","120","4","0"
"1100","120","5","0"
"1100","120","6","0"
"1100","120","7","0"
"1100","120","8","0"
"1100","120","9","0"
"1100","120","10","0"
"1100","120","11","0"
"1100","120","12","0"
"1100","120","13","0"
"1100","120","14","0"
"1100","120","15","0"
"1100","120","16","0"
"1100","120","17","0"
"1100","120","18","0"
"1100","120","19","0"
"1100","120","20","0"
"1100","120","21","0"
"1100","120","22","0"
"1100","120","23","0"
"1100","120","24","0"
"1100","120","25","0"
"1100","120","26","0"
"1100","120","27","0"
"1100","120","28","0"
"1100","120","29","0"
"1100","120","30","0"
"1100","120","31","0"
"1100","120","32","0"
"1100","120","33","0"
"1100","120","34","0"
"1100","120","35","0"
"1100","120","36","0"
"1100","120","37","0"
"1100","120","38","100"
"1100","120","39","100"
"1100","120","40","100"
"1100","120","41","100"
"1100","120","42","100"
"1100","120","43","100"
"1100","120","44","100"
"1100","120","45","100"
"1100","120","46","100"
"1100","120","47","100"
"1100","120","48","100"
"1100","120","49","100"
"1100","120","50","100"
"1100","120","51","100"
"1100","120","52","100"
"1100","130","1","0"
"1100","130","2","0"
"1100","130","3","0"
"1100","130","4","0"
"1100","130","5","0"
"1100","130","6","0"
"1100","130","7","0"
"1100","130","8","0"
"1100","130","9","0"
"1100","130","10","0"
"1100","130","11","0"
"1100","130","12","0"
"1100","130","13","0"
"1100","130","14","0"
"1100","130","15","0"
"1100","130","16","0"
"1100","130","17","0"
"1100","130","18","0"
"1100","130","19","0"
"1100","130","20","0"
"1100","130","21","100"
"1100","130","22","100"
"1100","130","23","100"
"1100","130","24","100"
"1100","130","25","100"
"1100","130","26","100"
"1100","130","27","100"
"1100","130","28","100"
"1100","130","29","0"
"1100","130","30","100"
"1100","130","31","0"
"1100","130","32","0"
"1100","130","33","0"
"1100","130","34","0"
"1100","130","35","0"
"1100","130","36","0"
"1100","130","37","0"
"1100","140","1","0"
"1100","140","2","0"
"1100","140","3","0"
"1100","140","4","0"
"1100","140","5","0"
"1100","140","6","0"
"1100","140","7","0"
"1100","140","8","0"
"1100","140","9","0"
"1100","140","10","0"
"1100","140","11","0"
"1100","140","12","0"
"1100","140","13","0"
"1100","140","14","0"
"1100","140","15","0"
"1100","140","16","0"
"1100","140","17","0"
"1100","140","18","0"
"1100","140","19","0"
"1100","140","20","0"
"1100","140","21","0"
"1100","140","22","0"
"1100","140","23","0"
"1100","140","24","0"
"1100","140","25","0"
"1100","140","26","0"
"1100","140","27","0"
"1100","140","28","0"
"1100","140","29","0"
"1100","140","30","0"
"1100","140","31","100"
"1100","140","32","100"
"1100","140","33","100"
"1100","140","34","100"
"1100","140","35","100"
"1100","140","36","100"
"1100","140","37","100"
"1200","0","0","0"
"1200","1","3000","0"
"1200","2","0","0"
"1200","3","0","0"
"1200","4","3000","0"
"1200","5","3000","0"
"1300","0","0","70"
"1300","0","1","25"
"1300","0","2","4"
"1300","0","3","1"
"1300","1","0","70"
"1300","1","1","25"
"1300","1","2","4"
"1300","1","3","1"
"1300","2","0","0"
"1300","2","1","1"
"1300","2","2","2"
"1300","2","3","3"
"1300","3","0","70"
"1300","3","1","25"
"1300","3","2","4"
"1300","3","3","1"
"1300","4","0","70"
"1300","4","1","25"
"1300","4","2","4"
"1300","4","3","1"
"1300","5","0","70"
"1300","5","1","25"
"1300","5","2","4"
"1300","5","3","1"
"2000","400","0","0"
"5000","500","0","0"
"5100","500","0","0"
"5200","500","0","0"
